Nome Carta,Numero Carta,Prezzo,Info Holo,Rarità,Edition,Set
Pansear,037/264, 0.04,Non-Holo,Common,Unlimited,Fusion Strike
Pansear,037/264, 0.23,Reverse Holo,Common,Unlimited,Fusion Strike
Simisear,038/264, 0.29,Non-Holo,Uncommon,Unlimited,Fusion Strike
Simisear,038/264, 0.64,Reverse Holo,Uncommon,Unlimited,Fusion Strike
Chandelure V,039/264, 1.29,Holo,Rare Holo V,Unlimited,Fusion Strike
Chandelure VMAX,040/264, 2.02,Holo,Rare Holo VMAX,Unlimited,Fusion Strike
Heatmor,041/264, 0.04,Non-Holo,Uncommon,Unlimited,Fusion Strike
Heatmor,041/264, 0.86,Reverse Holo,Uncommon,Unlimited,Fusion Strike
Oricorio,042/264, 0.25,Non-Holo,Rare,Unlimited,Fusion Strike
Oricorio,042/264, 1.04,Reverse Holo,Rare,Unlimited,Fusion Strike
Cinderace V,043/264, 1.15,Holo,Rare Holo V,Unlimited,Fusion Strike
Cinderace V,044/264, 1.28,Holo,Rare Holo V,Unlimited,Fusion Strike
Cinderace VMAX,045/264, 3.04,Holo,Rare Holo VMAX,Unlimited,Fusion Strike
Sizzlipede,046/264, 0.31,Non-Holo,Common,Unlimited,Fusion Strike
Sizzlipede,046/264, 0.70,Reverse Holo,Common,Unlimited,Fusion Strike
Sizzlipede,047/264, 0.04,Non-Holo,Common,Unlimited,Fusion Strike
Sizzlipede,047/264, 0.23,Reverse Holo,Common,Unlimited,Fusion Strike
Centiskorch,048/264, 0.04,Non-Holo,Rare,Unlimited,Fusion Strike
Centiskorch,048/264, 0.54,Reverse Holo,Rare,Unlimited,Fusion Strike
Centiskorch,049/264, 0.04,Non-Holo,Uncommon,Unlimited,Fusion Strike
Centiskorch,049/264, 0.60,Reverse Holo,Uncommon,Unlimited,Fusion Strike
Shellder,050/264, 0.04,Non-Holo,Common,Unlimited,Fusion Strike
Shellder,050/264, 0.56,Reverse Holo,Common,Unlimited,Fusion Strike
Cloyster,051/264, 0.31,Non-Holo,Rare,Unlimited,Fusion Strike
Cloyster,051/264, 0.40,Reverse Holo,Rare,Unlimited,Fusion Strike
Staryu,052/264, 0.04,Non-Holo,Common,Unlimited,Fusion Strike
Staryu,052/264, 0.90,Reverse Holo,Common,Unlimited,Fusion Strike
Starmie,053/264, 0.44,Holo,Rare Holo,Unlimited,Fusion Strike
Starmie,053/264, 0.66,Reverse Holo,Rare Holo,Unlimited,Fusion Strike
Lapras,054/264, 0.71,Non-Holo,Uncommon,Unlimited,Fusion Strike
Lapras,054/264, 1.06,Reverse Holo,Uncommon,Unlimited,Fusion Strike
Totodile,055/264, 0.04,Non-Holo,Common,Unlimited,Fusion Strike
Totodile,055/264, 0.57,Reverse Holo,Common,Unlimited,Fusion Strike
Croconaw,056/264, 0.33,Non-Holo,Uncommon,Unlimited,Fusion Strike
Croconaw,056/264, 0.52,Reverse Holo,Uncommon,Unlimited,Fusion Strike
Feraligatr,057/264, 0.64,Holo,Rare Holo,Unlimited,Fusion Strike
Feraligatr,057/264, 0.83,Reverse Holo,Rare Holo,Unlimited,Fusion Strike
Marill,058/264, 0.42,Non-Holo,Common,Unlimited,Fusion Strike
Marill,058/264, 1.37,Reverse Holo,Common,Unlimited,Fusion Strike
Azumarill,059/264, 0.48,Non-Holo,Rare,Unlimited,Fusion Strike
Azumarill,059/264, 0.57,Reverse Holo,Rare,Unlimited,Fusion Strike
Qwilfish,060/264, 0.04,Non-Holo,Common,Unlimited,Fusion Strike
Qwilfish,060/264, 0.25,Reverse Holo,Common,Unlimited,Fusion Strike
Mantine,061/264, 0.04,Non-Holo,Common,Unlimited,Fusion Strike
Mantine,061/264, 0.57,Reverse Holo,Common,Unlimited,Fusion Strike
Mudkip,062/264, 0.43,Non-Holo,Common,Unlimited,Fusion Strike
Mudkip,062/264, 1.04,Reverse Holo,Common,Unlimited,Fusion Strike
Marshtomp,063/264, 0.78,Non-Holo,Uncommon,Unlimited,Fusion Strike
Marshtomp,063/264, 1.28,Reverse Holo,Uncommon,Unlimited,Fusion Strike
Swampert,064/264, 0.51,Holo,Rare Holo,Unlimited,Fusion Strike
Swampert,064/264, 1.15,Reverse Holo,Rare Holo,Unlimited,Fusion Strike
Clamperl,065/264, 0.04,Non-Holo,Common,Unlimited,Fusion Strike
Clamperl,065/264, 0.55,Reverse Holo,Common,Unlimited,Fusion Strike
Huntail,066/264, 0.45,Non-Holo,Rare,Unlimited,Fusion Strike
Huntail,066/264, 0.68,Reverse Holo,Rare,Unlimited,Fusion Strike
Gorebyss,067/264, 0.11,Non-Holo,Rare,Unlimited,Fusion Strike
Gorebyss,067/264, 0.33,Reverse Holo,Rare,Unlimited,Fusion Strike
Panpour,068/264, 0.04,Non-Holo,Common,Unlimited,Fusion Strike
Panpour,068/264, 0.24,Reverse Holo,Common,Unlimited,Fusion Strike
Simipour,069/264, 0.04,Non-Holo,Uncommon,Unlimited,Fusion Strike
Simipour,069/264, 0.54,Reverse Holo,Uncommon,Unlimited,Fusion Strike
Basculin,070/264, 0.04,Non-Holo,Common,Unlimited,Fusion Strike
Basculin,070/264, 0.28,Reverse Holo,Common,Unlimited,Fusion Strike
Galarian Darumaka,071/264, 0.04,Non-Holo,Common,Unlimited,Fusion Strike
Galarian Darumaka,071/264, 0.48,Reverse Holo,Common,Unlimited,Fusion Strike
Galarian Darmanitan,072/264, 0.56,Non-Holo,Uncommon,Unlimited,Fusion Strike
Galarian Darmanitan,072/264, 0.55,Reverse Holo,Uncommon,Unlimited,Fusion Strike
Greninja V,073/264, 2.03,Holo,Rare Holo V,Unlimited,Fusion Strike
Clauncher,074/264, 0.04,Non-Holo,Common,Unlimited,Fusion Strike
Clauncher,074/264, 0.15,Reverse Holo,Common,Unlimited,Fusion Strike
Clawitzer,075/264, 0.44,Non-Holo,Uncommon,Unlimited,Fusion Strike
Clawitzer,075/264, 0.30,Reverse Holo,Uncommon,Unlimited,Fusion Strike
Crabominable V,076/264, 0.90,Holo,Rare Holo V,Unlimited,Fusion Strike
Pyukumuku,077/264, 0.73,Non-Holo,Uncommon,Unlimited,Fusion Strike
Pyukumuku,077/264, 0.50,Reverse Holo,Uncommon,Unlimited,Fusion Strike
Inteleon V,078/264, 2.29,Holo,Rare Holo V,Unlimited,Fusion Strike
Inteleon VMAX,079/264, 3.47,Holo,Rare Holo VMAX,Unlimited,Fusion Strike
Chewtle,080/264, 0.04,Non-Holo,Common,Unlimited,Fusion Strike
Chewtle,080/264, 0.15,Reverse Holo,Common,Unlimited,Fusion Strike
Drednaw,081/264, 0.31,Non-Holo,Uncommon,Unlimited,Fusion Strike
Drednaw,081/264, 0.43,Reverse Holo,Uncommon,Unlimited,Fusion Strike
Arrokuda,082/264, 0.04,Non-Holo,Common,Unlimited,Fusion Strike
Arrokuda,082/264, 0.25,Reverse Holo,Common,Unlimited,Fusion Strike
Barraskewda,083/264, 0.31,Non-Holo,Uncommon,Unlimited,Fusion Strike
Barraskewda,083/264, 0.55,Reverse Holo,Uncommon,Unlimited,Fusion Strike
Snom,084/264, 0.81,Non-Holo,Common,Unlimited,Fusion Strike
Snom,084/264,NO DATA YET!,Holo,Promo,Silver Snowflake Stamp,Fusion Strike
Snom,084/264, 0.89,Reverse Holo,Common,Unlimited,Fusion Strike
Frosmoth,085/264, 0.04,Non-Holo,Uncommon,Unlimited,Fusion Strike
Frosmoth,085/264, 2.09,Reverse Holo,Uncommon,Unlimited,Fusion Strike
Pikachu V,086/264, 1.56,Holo,Rare Holo V,Unlimited,Fusion Strike
Voltorb,087/264, 0.04,Non-Holo,Common,Unlimited,Fusion Strike
Voltorb,087/264, 0.44,Reverse Holo,Common,Unlimited,Fusion Strike
Electrode,088/264, 0.34,Non-Holo,Rare,Unlimited,Fusion Strike
Electrode,088/264, 0.50,Reverse Holo,Rare,Unlimited,Fusion Strike
Plusle,089/264, 0.04,Non-Holo,Common,Unlimited,Fusion Strike
Plusle,089/264, 0.45,Reverse Holo,Common,Unlimited,Fusion Strike
Minun,090/264, 0.29,Non-Holo,Common,Unlimited,Fusion Strike
Minun,090/264, 0.89,Reverse Holo,Common,Unlimited,Fusion Strike
Shinx,091/264, 0.09,Non-Holo,Common,Unlimited,Fusion Strike
Shinx,091/264, 0.28,Reverse Holo,Common,Unlimited,Fusion Strike
Luxio,092/264, 0.04,Non-Holo,Uncommon,Unlimited,Fusion Strike
Luxio,092/264, 0.04,Reverse Holo,Uncommon,Unlimited,Fusion Strike
Luxray,093/264, 0.38,Non-Holo,Rare,Unlimited,Fusion Strike
Luxray,093/264, 0.64,Reverse Holo,Rare,Unlimited,Fusion Strike
Rotom,094/264, 0.04,Non-Holo,Common,Unlimited,Fusion Strike
Rotom,094/264, 0.25,Reverse Holo,Common,Unlimited,Fusion Strike
Tynamo,095/264, 0.04,Non-Holo,Common,Unlimited,Fusion Strike
Tynamo,095/264, 0.32,Reverse Holo,Common,Unlimited,Fusion Strike
Eelektrik,096/264, 0.44,Non-Holo,Uncommon,Unlimited,Fusion Strike
Eelektrik,096/264, 0.25,Reverse Holo,Uncommon,Unlimited,Fusion Strike
Eelektross,097/264, 0.11,Non-Holo,Rare,Unlimited,Fusion Strike
Eelektross,097/264, 0.50,Reverse Holo,Rare,Unlimited,Fusion Strike
Helioptile,098/264, 0.04,Non-Holo,Common,Unlimited,Fusion Strike
Helioptile,098/264, 0.15,Reverse Holo,Common,Unlimited,Fusion Strike
Heliolisk,099/264, 0.04,Non-Holo,Uncommon,Unlimited,Fusion Strike
Heliolisk,099/264, 0.24,Reverse Holo,Uncommon,Unlimited,Fusion Strike
Charjabug,100/264, 0.04,Non-Holo,Uncommon,Unlimited,Fusion Strike
Charjabug,100/264, 0.28,Reverse Holo,Uncommon,Unlimited,Fusion Strike
Vikavolt,101/264, 0.11,Non-Holo,Rare,Unlimited,Fusion Strike
Vikavolt,101/264, 0.52,Reverse Holo,Rare,Unlimited,Fusion Strike
Zeraora,102/264, 0.38,Non-Holo,Rare,Unlimited,Fusion Strike
Zeraora,102/264, 0.61,Reverse Holo,Rare,Unlimited,Fusion Strike
Boltund V,103/264, 0.91,Holo,Rare Holo V,Unlimited,Fusion Strike
Boltund VMAX,104/264, 2.00,Holo,Rare Holo VMAX,Unlimited,Fusion Strike
Toxel,105/264, 0.04,Non-Holo,Common,Unlimited,Fusion Strike
Toxel,105/264, 0.33,Reverse Holo,Common,Unlimited,Fusion Strike
Toxel,106/264, 0.04,Non-Holo,Common,Unlimited,Fusion Strike
Toxel,106/264, 0.91,Reverse Holo,Common,Unlimited,Fusion Strike
Toxtricity,107/264, 0.60,Holo,Rare Holo,Unlimited,Fusion Strike
Toxtricity,107/264, 0.33,Reverse Holo,Rare Holo,Unlimited,Fusion Strike
Toxtricity,108/264, 0.50,Holo,Rare Holo,Unlimited,Fusion Strike
Toxtricity,108/264, 0.58,Reverse Holo,Rare Holo,Unlimited,Fusion Strike
Morpeko,109/264, 0.04,Non-Holo,Common,Unlimited,Fusion Strike
Morpeko,109/264, 0.36,Reverse Holo,Common,Unlimited,Fusion Strike
Jigglypuff,110/264, 0.45,Non-Holo,Common,Unlimited,Fusion Strike
Jigglypuff,110/264, 1.17,Reverse Holo,Common,Unlimited,Fusion Strike
Wigglytuff,111/264, 0.58,Non-Holo,Uncommon,Unlimited,Fusion Strike
Wigglytuff,111/264, 1.00,Reverse Holo,Uncommon,Unlimited,Fusion Strike
Jynx,112/264, 0.04,Non-Holo,Common,Unlimited,Fusion Strike
Jynx,112/264, 0.72,Reverse Holo,Common,Unlimited,Fusion Strike
Mew V,113/264, 2.18,Holo,Rare Holo V,Unlimited,Fusion Strike
Mew VMAX,114/264, 6.15,Holo,Rare Holo VMAX,Unlimited,Fusion Strike
Snubbull,115/264, 0.04,Non-Holo,Common,Unlimited,Fusion Strike
Snubbull,115/264, 0.25,Reverse Holo,Common,Unlimited,Fusion Strike
Granbull,116/264, 0.14,Non-Holo,Rare,Unlimited,Fusion Strike
Granbull,116/264, 0.42,Reverse Holo,Rare,Unlimited,Fusion Strike
Galarian Corsola,117/264, 0.09,Non-Holo,Common,Unlimited,Fusion Strike
Galarian Corsola,117/264, 0.23,Reverse Holo,Common,Unlimited,Fusion Strike
Galarian Cursola,118/264, 0.11,Non-Holo,Rare,Unlimited,Fusion Strike
Galarian Cursola,118/264, 0.59,Reverse Holo,Rare,Unlimited,Fusion Strike
Mawile,119/264, 0.04,Non-Holo,Common,Unlimited,Fusion Strike
Mawile,119/264, 0.15,Reverse Holo,Common,Unlimited,Fusion Strike
Deoxys,120/264, 0.50,Holo,Rare Holo,Unlimited,Fusion Strike
Deoxys,120/264, 0.42,Reverse Holo,Rare Holo,Unlimited,Fusion Strike
Munna,121/264, 0.04,Non-Holo,Common,Unlimited,Fusion Strike
Munna,121/264, 0.20,Reverse Holo,Common,Unlimited,Fusion Strike
Musharna,122/264, 0.44,Non-Holo,Uncommon,Unlimited,Fusion Strike
Musharna,122/264, 0.53,Reverse Holo,Uncommon,Unlimited,Fusion Strike
Sigilyph,123/264, 0.31,Non-Holo,Common,Unlimited,Fusion Strike
Sigilyph,123/264, 0.15,Reverse Holo,Common,Unlimited,Fusion Strike
Meloetta,124/264, 0.12,Non-Holo,Rare,Unlimited,Fusion Strike
Meloetta,124/264, 0.36,Reverse Holo,Rare,Unlimited,Fusion Strike
Sandygast,125/264, 0.29,Non-Holo,Common,Unlimited,Fusion Strike
Sandygast,125/264, 0.31,Reverse Holo,Common,Unlimited,Fusion Strike
Palossand,126/264, 0.49,Non-Holo,Rare,Unlimited,Fusion Strike
Palossand,126/264, 0.50,Reverse Holo,Rare,Unlimited,Fusion Strike
Indeedee,127/264, 0.13,Non-Holo,Common,Unlimited,Fusion Strike
Indeedee,127/264, 0.35,Reverse Holo,Common,Unlimited,Fusion Strike
Dreepy,128/264, 1.04,Non-Holo,Common,Unlimited,Fusion Strike
Dreepy,128/264, 0.40,Reverse Holo,Common,Unlimited,Fusion Strike
Drakloak,129/264, 1.00,Non-Holo,Uncommon,Unlimited,Fusion Strike
Drakloak,129/264, 1.14,Reverse Holo,Uncommon,Unlimited,Fusion Strike
Dragapult,130/264, 0.57,Holo,Rare Holo,Unlimited,Fusion Strike
Dragapult,130/264, 0.69,Reverse Holo,Rare Holo,Unlimited,Fusion Strike
Dragapult,130/264, 0.04,Non-Holo,Promo,Exclusive,Fusion Strike
Sandshrew,131/264, 0.36,Non-Holo,Common,Unlimited,Fusion Strike
Sandshrew,131/264, 0.67,Reverse Holo,Common,Unlimited,Fusion Strike
Sandslash,132/264, 0.80,Non-Holo,Uncommon,Unlimited,Fusion Strike
Sandslash,132/264, 0.83,Reverse Holo,Uncommon,Unlimited,Fusion Strike
Mankey,133/264, 0.04,Non-Holo,Common,Unlimited,Fusion Strike
Mankey,133/264, 0.65,Reverse Holo,Common,Unlimited,Fusion Strike
Primeape,134/264, 0.04,Non-Holo,Uncommon,Unlimited,Fusion Strike
Primeape,134/264, 0.61,Reverse Holo,Uncommon,Unlimited,Fusion Strike
Geodude,135/264, 0.04,Non-Holo,Common,Unlimited,Fusion Strike
Geodude,135/264, 0.25,Reverse Holo,Common,Unlimited,Fusion Strike
Graveler,136/264, 0.04,Non-Holo,Uncommon,Unlimited,Fusion Strike
Graveler,136/264, 0.74,Reverse Holo,Uncommon,Unlimited,Fusion Strike
Golem,137/264, 0.22,Non-Holo,Rare,Unlimited,Fusion Strike
Golem,137/264, 0.75,Reverse Holo,Rare,Unlimited,Fusion Strike
Onix,138/264, 0.04,Non-Holo,Common,Unlimited,Fusion Strike
Onix,138/264, 0.48,Reverse Holo,Common,Unlimited,Fusion Strike
Steelix,139/264, 0.55,Holo,Rare Holo,Unlimited,Fusion Strike
Steelix,139/264, 0.60,Reverse Holo,Rare Holo,Unlimited,Fusion Strike
Gligar,140/264, 0.04,Non-Holo,Common,Unlimited,Fusion Strike
Gligar,140/264, 0.23,Reverse Holo,Common,Unlimited,Fusion Strike
Gliscor,141/264, 0.04,Non-Holo,Uncommon,Unlimited,Fusion Strike
Gliscor,141/264, 0.66,Reverse Holo,Uncommon,Unlimited,Fusion Strike
Makuhita,142/264, 0.04,Non-Holo,Common,Unlimited,Fusion Strike
Makuhita,142/264, 0.15,Reverse Holo,Common,Unlimited,Fusion Strike
Hariyama,143/264, 0.04,Non-Holo,Uncommon,Unlimited,Fusion Strike
Hariyama,143/264, 0.30,Reverse Holo,Uncommon,Unlimited,Fusion Strike
Baltoy,144/264, 0.04,Non-Holo,Common,Unlimited,Fusion Strike
Baltoy,144/264, 0.23,Reverse Holo,Common,Unlimited,Fusion Strike
Claydol,145/264, 0.11,Non-Holo,Rare,Unlimited,Fusion Strike
Claydol,145/264, 0.57,Reverse Holo,Rare,Unlimited,Fusion Strike
Lucario V,146/264, 1.57,Holo,Rare Holo V,Unlimited,Fusion Strike
Drilbur,147/264, 0.04,Non-Holo,Common,Unlimited,Fusion Strike
Drilbur,147/264, 0.36,Reverse Holo,Common,Unlimited,Fusion Strike
Landorus,148/264, 0.57,Holo,Rare Holo,Unlimited,Fusion Strike
Landorus,148/264, 0.33,Reverse Holo,Rare Holo,Unlimited,Fusion Strike
Pancham,149/264, 0.04,Non-Holo,Common,Unlimited,Fusion Strike
Pancham,149/264, 0.42,Reverse Holo,Common,Unlimited,Fusion Strike
Stufful,150/264, 0.04,Non-Holo,Common,Unlimited,Fusion Strike
Stufful,150/264, 0.23,Reverse Holo,Common,Unlimited,Fusion Strike
Bewear,151/264, 0.04,Non-Holo,Uncommon,Unlimited,Fusion Strike
Bewear,151/264, 0.50,Reverse Holo,Uncommon,Unlimited,Fusion Strike
Clobbopus,152/264, 0.04,Non-Holo,Common,Unlimited,Fusion Strike
Clobbopus,152/264, 0.23,Reverse Holo,Common,Unlimited,Fusion Strike
Grapploct,153/264, 0.04,Non-Holo,Uncommon,Unlimited,Fusion Strike
Grapploct,153/264, 0.57,Reverse Holo,Uncommon,Unlimited,Fusion Strike
Falinks,154/264, 0.04,Non-Holo,Uncommon,Unlimited,Fusion Strike
Falinks,154/264, 0.28,Reverse Holo,Uncommon,Unlimited,Fusion Strike
Falinks,155/264, 0.31,Non-Holo,Common,Unlimited,Fusion Strike
Falinks,155/264, 0.23,Reverse Holo,Common,Unlimited,Fusion Strike
Gengar V,156/264, 3.54,Holo,Rare Holo V,Unlimited,Fusion Strike
Gengar VMAX,157/264, 9.53,Holo,Rare Holo VMAX,Unlimited,Fusion Strike
Tyranitar V,158/264, 1.07,Holo,Rare Holo V,Unlimited,Fusion Strike
Galarian Zigzagoon,159/264, 0.53,Non-Holo,Common,Unlimited,Fusion Strike
Galarian Zigzagoon,159/264, 0.25,Reverse Holo,Common,Unlimited,Fusion Strike
Galarian Linoone,160/264, 0.04,Non-Holo,Uncommon,Unlimited,Fusion Strike
Galarian Linoone,160/264, 0.30,Reverse Holo,Uncommon,Unlimited,Fusion Strike
Galarian Obstagoon,161/264, 0.64,Holo,Rare Holo,Unlimited,Fusion Strike
Galarian Obstagoon,161/264, 0.30,Reverse Holo,Rare Holo,Unlimited,Fusion Strike
Carvanha,162/264, 0.04,Non-Holo,Common,Unlimited,Fusion Strike
Carvanha,162/264, 0.45,Reverse Holo,Common,Unlimited,Fusion Strike
Sharpedo,163/264, 0.42,Non-Holo,Uncommon,Unlimited,Fusion Strike
Sharpedo,163/264, 0.63,Reverse Holo,Uncommon,Unlimited,Fusion Strike
Absol,164/264, 0.33,Non-Holo,Rare,Unlimited,Fusion Strike
Absol,164/264, 0.57,Reverse Holo,Rare,Unlimited,Fusion Strike
Croagunk,165/264, 0.04,Non-Holo,Common,Unlimited,Fusion Strike
Croagunk,165/264, 0.30,Reverse Holo,Common,Unlimited,Fusion Strike
Toxicroak,166/264, 0.18,Non-Holo,Rare,Unlimited,Fusion Strike
Toxicroak,166/264, 0.63,Reverse Holo,Rare,Unlimited,Fusion Strike
Darkrai,167/264, 0.82,Non-Holo,Uncommon,Unlimited,Fusion Strike
Darkrai,167/264, 0.80,Reverse Holo,Uncommon,Unlimited,Fusion Strike
Trubbish,168/264, 0.04,Non-Holo,Common,Unlimited,Fusion Strike
Trubbish,168/264, 0.80,Reverse Holo,Common,Unlimited,Fusion Strike
Garbodor,169/264, 0.44,Non-Holo,Uncommon,Unlimited,Fusion Strike
Garbodor,169/264, 0.30,Reverse Holo,Uncommon,Unlimited,Fusion Strike
Zorua,170/264, 0.64,Non-Holo,Common,Unlimited,Fusion Strike
Zorua,170/264, 0.45,Reverse Holo,Common,Unlimited,Fusion Strike
Zoroark,171/264, 0.84,Non-Holo,Uncommon,Unlimited,Fusion Strike
Zoroark,171/264, 0.52,Reverse Holo,Uncommon,Unlimited,Fusion Strike
Vullaby,172/264, 0.04,Non-Holo,Common,Unlimited,Fusion Strike
Vullaby,172/264, 0.52,Reverse Holo,Common,Unlimited,Fusion Strike
Mandibuzz,173/264, 0.04,Non-Holo,Uncommon,Unlimited,Fusion Strike
Mandibuzz,173/264, 0.40,Reverse Holo,Uncommon,Unlimited,Fusion Strike
Pangoro,174/264, 0.04,Non-Holo,Uncommon,Unlimited,Fusion Strike
Pangoro,174/264, 0.40,Reverse Holo,Uncommon,Unlimited,Fusion Strike
Yveltal,175/264, 0.18,Non-Holo,Rare,Unlimited,Fusion Strike
Yveltal,175/264, 0.78,Reverse Holo,Rare,Unlimited,Fusion Strike
Impidimp,176/264, 0.44,Non-Holo,Common,Unlimited,Fusion Strike
Impidimp,176/264, 0.57,Reverse Holo,Common,Unlimited,Fusion Strike
Morgrem,177/264, 0.31,Non-Holo,Uncommon,Unlimited,Fusion Strike
Morgrem,177/264, 0.30,Reverse Holo,Uncommon,Unlimited,Fusion Strike
Grimmsnarl,178/264, 0.35,Holo,Rare Holo,Unlimited,Fusion Strike
Grimmsnarl,178/264, 0.55,Reverse Holo,Rare Holo,Unlimited,Fusion Strike
Morpeko,179/264, 0.99,Non-Holo,Common,Unlimited,Fusion Strike
Morpeko,179/264, 0.61,Reverse Holo,Common,Unlimited,Fusion Strike
Galarian Meowth,180/264, 0.44,Non-Holo,Common,Unlimited,Fusion Strike
Galarian Meowth,180/264, 0.75,Reverse Holo,Common,Unlimited,Fusion Strike
Galarian Perrserker,181/264, 0.44,Non-Holo,Uncommon,Unlimited,Fusion Strike
Galarian Perrserker,181/264, 0.30,Reverse Holo,Uncommon,Unlimited,Fusion Strike
Skarmory,182/264, 0.04,Non-Holo,Common,Unlimited,Fusion Strike
Skarmory,182/264, 0.15,Reverse Holo,Common,Unlimited,Fusion Strike
Excadrill,183/264, 0.09,Non-Holo,Uncommon,Unlimited,Fusion Strike
Excadrill,183/264, 0.30,Reverse Holo,Uncommon,Unlimited,Fusion Strike
Durant,184/264, 0.04,Non-Holo,Common,Unlimited,Fusion Strike
Durant,184/264, 0.35,Reverse Holo,Common,Unlimited,Fusion Strike
Genesect V,185/264, 1.96,Holo,Rare Holo V,Unlimited,Fusion Strike
Klefki,186/264, 0.52,Non-Holo,Common,Unlimited,Fusion Strike
Klefki,186/264, 0.15,Reverse Holo,Common,Unlimited,Fusion Strike
Togedemaru,187/264, 0.45,Non-Holo,Uncommon,Unlimited,Fusion Strike
Togedemaru,187/264, 0.28,Reverse Holo,Uncommon,Unlimited,Fusion Strike
Meltan,188/264, 0.44,Non-Holo,Common,Unlimited,Fusion Strike
Meltan,188/264, 0.15,Reverse Holo,Common,Unlimited,Fusion Strike
Melmetal,189/264, 0.66,Holo,Rare Holo,Unlimited,Fusion Strike
Melmetal,189/264, 0.44,Reverse Holo,Rare Holo,Unlimited,Fusion Strike
Corviknight,190/264, 0.68,Non-Holo,Rare,Unlimited,Fusion Strike
Corviknight,190/264, 0.91,Reverse Holo,Rare,Unlimited,Fusion Strike
Cufant,191/264, 0.09,Non-Holo,Common,Unlimited,Fusion Strike
Cufant,191/264, 0.15,Reverse Holo,Common,Unlimited,Fusion Strike
Copperajah,192/264, 0.04,Non-Holo,Uncommon,Unlimited,Fusion Strike
Copperajah,192/264, 0.25,Reverse Holo,Uncommon,Unlimited,Fusion Strike
Latias,193/264, 0.63,Non-Holo,Rare,Unlimited,Fusion Strike
Latias,193/264, 0.66,Reverse Holo,Rare,Unlimited,Fusion Strike
Latios,194/264, 0.33,Non-Holo,Rare,Unlimited,Fusion Strike
Latios,194/264, 1.11,Reverse Holo,Rare,Unlimited,Fusion Strike
Goomy,195/264, 0.04,Non-Holo,Common,Unlimited,Fusion Strike
Goomy,195/264, 0.28,Reverse Holo,Common,Unlimited,Fusion Strike
Sliggoo,196/264, 0.04,Non-Holo,Uncommon,Unlimited,Fusion Strike
Sliggoo,196/264, 0.76,Reverse Holo,Uncommon,Unlimited,Fusion Strike
Goodra,197/264, 0.36,Non-Holo,Rare,Unlimited,Fusion Strike
Goodra,197/264, 0.80,Reverse Holo,Rare,Unlimited,Fusion Strike
Turtonator,198/264, 0.43,Non-Holo,Uncommon,Unlimited,Fusion Strike
Turtonator,198/264, 0.40,Reverse Holo,Uncommon,Unlimited,Fusion Strike
Meowth,199/264, 0.46,Non-Holo,Common,Unlimited,Fusion Strike
Meowth,199/264, 0.77,Reverse Holo,Common,Unlimited,Fusion Strike
Persian,200/264, 0.53,Non-Holo,Uncommon,Unlimited,Fusion Strike
Persian,200/264, 1.05,Reverse Holo,Uncommon,Unlimited,Fusion Strike
Dodrio V,201/264, 0.90,Holo,Rare Holo V,Unlimited,Fusion Strike
Chansey,202/264, 0.36,Non-Holo,Common,Unlimited,Fusion Strike
Chansey,202/264, 0.53,Reverse Holo,Common,Unlimited,Fusion Strike
Blissey,203/264, 0.25,Non-Holo,Rare,Unlimited,Fusion Strike
Blissey,203/264, 0.43,Reverse Holo,Rare,Unlimited,Fusion Strike
Kangaskhan,204/264, 0.11,Non-Holo,Rare,Unlimited,Fusion Strike
Kangaskhan,204/264, 0.34,Reverse Holo,Rare,Unlimited,Fusion Strike
Eevee,205/264, 0.22,Non-Holo,Common,Unlimited,Fusion Strike
Eevee,205/264, 1.31,Reverse Holo,Common,Unlimited,Fusion Strike
Snorlax,206/264, 0.73,Non-Holo,Common,Unlimited,Fusion Strike
